COMPOUND_MASK,BATCH_MASK,plaque Cpds,plaque cellules,Well,Plate_Sanofi
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H17,EMT-Serie2-3-C2
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H18,EMT-Serie2-3-C2
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H19,EMT-Serie2-3-C2
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H20,EMT-Serie2-3-C2
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H21,EMT-Serie2-3-C2
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H22,EMT-Serie2-3-C2
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H23,EMT-Serie2-3-C2
EC_11175103,EB_11175105,2200116202c,EMT-Serie2-3,H24,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I05,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I06,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I07,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I08,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I09,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I10,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I11,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I12,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I13,EMT-Serie2-3-C2
EC_11193514,EB_11193516,2200116202c,EMT-Serie2-3,I14,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I15,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I16,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I17,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I18,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I19,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I20,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I21,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I22,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I23,EMT-Serie2-3-C2
EC_11176396,EB_11176398,2200116202c,EMT-Serie2-3,I24,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J05,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J06,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J07,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J08,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J09,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J10,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J11,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J12,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J13,EMT-Serie2-3-C2
EC_11188310,EB_11188312,2200116202c,EMT-Serie2-3,J14,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J15,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J16,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J17,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J18,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J19,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J20,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J21,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J22,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J23,EMT-Serie2-3-C2
EC_11187821,EB_11187823,2200116202c,EMT-Serie2-3,J24,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K05,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K06,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K07,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K08,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K09,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K10,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K11,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K12,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K13,EMT-Serie2-3-C2
EC_11189978,EB_11189980,2200116202c,EMT-Serie2-3,K14,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K15,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K16,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K17,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K18,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K19,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K20,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K21,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K22,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K23,EMT-Serie2-3-C2
EC_11187486,EB_11187489,2200116202c,EMT-Serie2-3,K24,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L05,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L06,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L07,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L08,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L09,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L10,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L11,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L12,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L13,EMT-Serie2-3-C2
EC_11190004,EB_11190006,2200116202c,EMT-Serie2-3,L14,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L15,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L16,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L17,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L18,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L19,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L20,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L21,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L22,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L23,EMT-Serie2-3-C2
EC_11192143,EB_11192146,2200116202c,EMT-Serie2-3,L24,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M05,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M06,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M07,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M08,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M09,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M10,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M11,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M12,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M13,EMT-Serie2-3-C2
EC_2082611,EB_2082616,2200116202c,EMT-Serie2-3,M14,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M15,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M16,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M17,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M18,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M19,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M20,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M21,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M22,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M23,EMT-Serie2-3-C2
EC_11192989,EB_11192991,2200116202c,EMT-Serie2-3,M24,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N05,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N06,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N07,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N08,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N09,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N10,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N11,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N12,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N13,EMT-Serie2-3-C2
EC_11176791,EB_11176794,2200116202c,EMT-Serie2-3,N14,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N15,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N16,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N17,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N18,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N19,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N20,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N21,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N22,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N23,EMT-Serie2-3-C2
EC_11284159,EB_11284161,2200116202c,EMT-Serie2-3,N24,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O05,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O06,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O07,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O08,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O09,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O10,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O11,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O12,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O13,EMT-Serie2-3-C2
EC_2075773,EB_2075776,2200116202c,EMT-Serie2-3,O14,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O15,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O16,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O17,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O18,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O19,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O20,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O21,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O22,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O23,EMT-Serie2-3-C2
EC_11177096,EB_11177098,2200116202c,EMT-Serie2-3,O24,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P05,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P06,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P07,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P08,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P09,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P10,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P11,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P12,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P13,EMT-Serie2-3-C2
EC_11177591,EB_11177593,2200116202c,EMT-Serie2-3,P14,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P15,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P16,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P17,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P18,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P19,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P20,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P21,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P22,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P23,EMT-Serie2-3-C2
EC_11189472,EB_11189475,2200116202c,EMT-Serie2-3,P24,EMT-Serie2-3-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A05,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A06,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A07,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A08,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A09,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A10,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A11,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A12,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A13,EMT-Serie2-4-C2
EC_11190627,EB_11190630,2200116202d,EMT-Serie2-4,A14,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A15,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A16,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A17,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A18,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A19,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A20,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A21,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A22,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A23,EMT-Serie2-4-C2
EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,A24,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B05,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B06,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B07,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B08,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B09,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B10,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B11,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B12,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B13,EMT-Serie2-4-C2
EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,B14,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B15,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B16,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B17,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B18,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B19,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B20,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B21,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B22,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B23,EMT-Serie2-4-C2
EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,B24,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C05,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C06,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C07,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C08,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C09,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C10,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C11,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C12,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C13,EMT-Serie2-4-C2
EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,C14,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C15,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C16,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C17,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C18,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C19,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C20,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C21,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C22,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C23,EMT-Serie2-4-C2
EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,C24,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D05,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D06,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D07,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D08,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D09,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D10,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D11,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D12,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D13,EMT-Serie2-4-C2
EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,D14,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D15,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D16,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D17,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D18,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D19,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D20,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D21,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D22,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D23,EMT-Serie2-4-C2
X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,D24,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E05,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E06,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E07,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E08,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E09,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E10,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E11,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E12,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E13,EMT-Serie2-4-C2
EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,E14,EMT-Serie2-4-C2
X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,E15,EMT-Serie2-4-C2
X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,E16,EMT-Serie2-4-C2
X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,E17,EMT-Serie2-4-C2
X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,E18,EMT-Serie2-4-C2
X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,E19,EMT-Serie2-4-C2
