Plate,Well,Class,G/N,Surface_nucleus,R/N,Nuclei,Eccentricity,CPD_ID,Concentration
EMT-Serie2-3-C3,F24,2,0.625845486,1.627205711,-0.001973046,-0.173116937,0.338625293,EC_11261582,6.35E-10
EMT-Serie2-4-C1,B05,2,0.195599496,-0.262915381,-0.015491596,0.372287145,-0.996956935,EC_11191242,3.23E-05
EMT-Serie2-4-C1,B06,2,0.854982576,-0.290992607,0.586913367,0.521285476,-0.376959652,EC_11191242,9.68E-06
EMT-Serie2-4-C1,B07,2,0.963413444,0.446292974,0.206841232,0.204507513,0.190490422,EC_11191242,2.90E-06
EMT-Serie2-4-C1,B08,2,1.03037361,0.63104859,-0.01134098,-0.075125209,0.713734547,EC_11191242,8.71E-07
EMT-Serie2-4-C1,B09,2,0.945469288,0.840134931,0.009702085,0.025041736,0.510283929,EC_11191242,2.61E-07
EMT-Serie2-4-C1,B10,2,1.155320084,0.785846551,-0.024983048,-0.093906511,1.312077163,EC_11191242,7.84E-08
EMT-Serie2-4-C1,B11,2,0.959947161,1.234436231,0.006805165,0.012103506,0.865453063,EC_11191242,2.35E-08
EMT-Serie2-4-C1,B12,2,1.099852443,1.304729778,0.07416288,-0.034641068,0.896318435,EC_11191242,7.06E-09
EMT-Serie2-4-C1,B13,2,1.047074465,1.265169023,0.021585515,0.011686144,0.934546937,EC_11191242,2.12E-09
EMT-Serie2-4-C1,B14,2,0.980292422,0.83567071,-0.013802207,-0.160267112,0.963537563,EC_11191242,6.35E-10
EMT-Serie2-4-C2,B05,2,0.121825659,-0.419265042,0.062787768,0.324324324,-1.484079214,EC_11191242,3.23E-05
EMT-Serie2-4-C2,B06,2,0.731419977,-0.49672461,0.551670171,0.41673932,-0.547793544,EC_11191242,9.68E-06
EMT-Serie2-4-C2,B07,2,0.643443308,0.463531975,0.400846998,0.306015693,-0.046405738,EC_11191242,2.90E-06
EMT-Serie2-4-C2,B08,2,0.65710464,0.35572399,0.132449207,0.091543156,0.073257446,EC_11191242,8.71E-07
EMT-Serie2-4-C2,B09,2,0.810229084,0.626968638,0.108166505,0.075414124,0.529861219,EC_11191242,2.61E-07
EMT-Serie2-4-C2,B10,2,0.754235285,0.708255798,-0.050182563,-0.040540541,0.677311711,EC_11191242,7.84E-08
EMT-Serie2-4-C2,B11,2,1.033480793,1.480249323,-0.055482259,-0.042720139,1.024450335,EC_11191242,2.35E-08
EMT-Serie2-4-C2,B12,2,0.904713737,0.975097959,0.005874487,-0.017872711,0.648619991,EC_11191242,7.06E-09
EMT-Serie2-4-C2,B13,2,0.830184411,0.752462216,0.032912018,0.009154316,0.717168252,EC_11191242,2.12E-09
EMT-Serie2-4-C2,B14,2,1.119898399,0.837455937,-0.046622133,-0.126852659,1.18640262,EC_11191242,6.35E-10
EMT-Serie2-4-C3,B05,2,0.100150663,-0.89301428,-0.081401721,0.27,-0.854163914,EC_11191242,3.23E-05
EMT-Serie2-4-C3,B06,2,0.90088436,-0.501489772,0.640586762,0.4875,-0.469302535,EC_11191242,9.68E-06
EMT-Serie2-4-C3,B07,2,0.693021,0.142030104,0.274661038,0.26125,-0.029309935,EC_11191242,2.90E-06
EMT-Serie2-4-C3,B08,2,0.796123477,0.707865689,0.11232298,0.102916667,0.134788699,EC_11191242,8.71E-07
EMT-Serie2-4-C3,B09,2,0.845087159,0.452504824,-0.062773287,0.06875,0.600840447,EC_11191242,2.61E-07
EMT-Serie2-4-C3,B10,2,0.930321057,0.825658047,0.063543129,0.08,0.654174485,EC_11191242,7.84E-08
EMT-Serie2-4-C3,B11,2,1.010176243,0.965881899,-0.066687737,0.065,0.771572799,EC_11191242,2.35E-08
EMT-Serie2-4-C3,B12,2,1.14327809,1.291609417,-0.052856679,-0.022083333,0.861352644,EC_11191242,7.06E-09
EMT-Serie2-4-C3,B13,2,1.121467097,1.119104593,0.029725177,0.07,0.662684674,EC_11191242,2.12E-09
EMT-Serie2-4-C3,B14,2,1.18359067,1.26602856,0.005990559,-0.149583333,0.9786981,EC_11191242,6.35E-10
EMT-Serie2-2-C1,J15,2,-0.012693649,0.938261592,0.795746722,-0.030363564,-5.169203027,EC_11301156,3.23E-05
EMT-Serie2-2-C1,J16,2,0.499367919,0.27949555,0.841029741,0.522972433,-0.806234802,EC_11301156,9.68E-06
EMT-Serie2-2-C1,J17,2,0.845782906,0.337493157,0.243133122,0.240511386,0.474003443,EC_11301156,2.90E-06
EMT-Serie2-2-C1,J18,2,1.063185704,0.942418037,0.040823328,0.085497403,0.815824704,EC_11301156,8.71E-07
EMT-Serie2-2-C1,J19,2,0.986449216,0.925285375,0.087264878,0.123052337,0.52719871,EC_11301156,2.61E-07
EMT-Serie2-2-C1,J20,2,0.887050693,1.084345411,0.104189319,0.096683979,0.466134805,EC_11301156,7.84E-08
EMT-Serie2-2-C1,J21,2,0.897781661,0.869528193,0.087623921,0.13224131,0.667468102,EC_11301156,2.35E-08
EMT-Serie2-2-C1,J22,2,0.824804928,0.674905213,-0.036219728,0.072712745,0.845195486,EC_11301156,7.06E-09
EMT-Serie2-2-C1,J23,2,0.637723547,0.833843596,0.073504957,0.170595286,0.312423158,EC_11301156,2.12E-09
EMT-Serie2-2-C1,J24,2,0.873203381,1.094077573,-0.065188825,-0.098681582,0.348077921,EC_11301156,6.35E-10
EMT-Serie2-2-C2,J15,2,-0.013268108,1.83251487,0.45163909,-0.458162428,-4.439367187,EC_11301156,3.23E-05
EMT-Serie2-2-C2,J16,2,0.667892159,0.214805169,0.847275822,0.555783429,-0.629328813,EC_11301156,9.68E-06
EMT-Serie2-2-C2,J17,2,0.829376393,0.792378913,0.239624872,0.222313372,0.341031617,EC_11301156,2.90E-06
EMT-Serie2-2-C2,J18,2,0.794181957,0.76644559,0.097138194,0.16242822,0.474962921,EC_11301156,8.71E-07
EMT-Serie2-2-C2,J19,2,1.117571276,0.835019919,0.139637726,0.219852338,0.624455588,EC_11301156,2.61E-07
EMT-Serie2-2-C2,J20,2,0.76037256,0.838507123,0.077671992,0.08490566,0.404454175,EC_11301156,7.84E-08
EMT-Serie2-2-C2,J21,2,0.789810133,1.005628083,0.333411112,0.294503692,0.557030864,EC_11301156,2.35E-08
EMT-Serie2-2-C2,J22,2,0.675615086,0.498924043,0.125109333,0.193601313,0.386585682,EC_11301156,7.06E-09
EMT-Serie2-2-C2,J23,2,0.860475386,1.315503713,0.002392057,0.042657916,0.475692728,EC_11301156,2.12E-09
EMT-Serie2-2-C2,J24,2,0.897858874,1.1267974,-0.01132734,-0.097621001,0.625303105,EC_11301156,6.35E-10
EMT-Serie2-2-C3,J15,2,-0.037806114,1.549202573,0.312777271,-0.490481977,-2.97117906,EC_11301156,3.23E-05
EMT-Serie2-2-C3,J16,2,0.566307329,0.515238304,0.795835453,0.545565006,-0.519596366,EC_11301156,9.68E-06
EMT-Serie2-2-C3,J17,2,0.72160444,0.950445196,0.218348816,0.236533009,0.309819255,EC_11301156,2.90E-06
EMT-Serie2-2-C3,J18,2,0.591270891,0.613989907,0.079053918,0.178209802,0.448398577,EC_11301156,8.71E-07
EMT-Serie2-2-C3,J19,2,0.863796338,1.024552205,-0.029136498,0.038072094,0.781162203,EC_11301156,2.61E-07
EMT-Serie2-2-C3,J20,2,0.712010138,0.442413184,0.123758685,0.121506683,0.618257164,EC_11301156,7.84E-08
EMT-Serie2-2-C3,J21,2,0.68320098,0.87362428,0.054169774,0.125961928,0.303240307,EC_11301156,2.35E-08
EMT-Serie2-2-C3,J22,2,0.639153811,1.111743715,-0.011271316,-0.031591738,0.765780109,EC_11301156,7.06E-09
EMT-Serie2-2-C3,J23,2,0.871946902,1.595165779,0.073534638,0.155933576,0.287764563,EC_11301156,2.12E-09
EMT-Serie2-2-C3,J24,2,0.540776115,1.243512605,-0.023809557,0.058323208,0.091519948,EC_11301156,6.35E-10
EMT-Serie2-5-C1,A05,2,0.134231951,0.805361977,-0.255564387,-0.08900084,-1.600501603,EC_27082056,3.23E-05
EMT-Serie2-5-C1,A06,2,0.770780188,0.751942745,-0.028692075,-0.078925273,0.687713311,EC_27082056,9.68E-06
EMT-Serie2-5-C1,A07,2,0.658760886,0.329903239,0.001535495,-0.008396306,0.101871962,EC_27082056,2.90E-06
EMT-Serie2-5-C1,A08,2,0.639464453,0.690075704,-0.079851474,-0.145256087,0.403428483,EC_27082056,8.71E-07
EMT-Serie2-5-C1,A09,2,0.778863653,0.247054547,-0.144056876,-0.274979009,0.993717034,EC_27082056,2.61E-07
EMT-Serie2-5-C1,A10,2,0.701681166,0.445665798,-0.058982435,-0.281696054,0.540102389,EC_27082056,7.84E-08
EMT-Serie2-5-C1,A11,2,0.681914009,0.540321368,0.114725487,-0.05247691,0.544342745,EC_27082056,2.35E-08
EMT-Serie2-5-C1,A12,2,0.773377285,0.764514188,-0.090614212,-0.185558354,0.39334471,EC_27082056,7.06E-09
EMT-Serie2-5-C1,A13,2,0.912718051,0.428582172,0.009930774,-0.188497061,0.488002896,EC_27082056,2.12E-09
EMT-Serie2-5-C1,A14,2,0.670785447,0.561917176,-0.051065214,-0.19395466,0.274459613,EC_27082056,6.35E-10
EMT-Serie2-5-C2,A05,2,0.197016394,0.75104917,-0.062714461,0.094147583,-1.134535042,EC_27082056,3.23E-05
EMT-Serie2-5-C2,A06,2,0.699215181,0.784888819,-0.022261666,-0.034351145,0.452541896,EC_27082056,9.68E-06
EMT-Serie2-5-C2,A07,2,0.725987969,0.369527091,0.03936779,-0.11365564,0.43625311,EC_27082056,2.90E-06
EMT-Serie2-5-C2,A08,2,0.801180834,1.040667084,-0.043661252,-0.050042409,0.419541849,EC_27082056,8.71E-07
EMT-Serie2-5-C2,A09,2,0.754844345,0.931287191,-0.12092241,-0.213740458,0.901938694,EC_27082056,2.61E-07
EMT-Serie2-5-C2,A10,2,0.838485097,0.811916693,-0.035105368,-0.227311281,0.53602779,EC_27082056,7.84E-08
EMT-Serie2-5-C2,A11,2,0.792435769,0.398152208,0.025242962,-0.313825276,0.513894757,EC_27082056,2.35E-08
EMT-Serie2-5-C2,A12,2,0.771593198,1.277857814,-0.015493431,-0.123409669,0.426723936,EC_27082056,7.06E-09
EMT-Serie2-5-C2,A13,2,0.889402811,0.760898841,0.086071009,-0.096268024,0.769398676,EC_27082056,2.12E-09
EMT-Serie2-5-C2,A14,2,0.760754526,0.790400877,0.079579317,-0.0971162,0.381213914,EC_27082056,6.35E-10
EMT-Serie2-5-C3,A05,2,0.115071224,1.132784608,-0.273213903,-0.096510125,-1.53832414,EC_27082056,3.23E-05
EMT-Serie2-5-C3,A06,2,0.647210926,0.404568065,-0.02166031,-0.036191297,0.016837405,EC_27082056,9.68E-06
EMT-Serie2-5-C3,A07,2,0.963616776,0.573517769,-0.010365003,-0.225333908,0.693774626,EC_27082056,2.90E-06
EMT-Serie2-5-C3,A08,2,0.897931299,0.8847527,0.026013785,-0.069366652,0.755844497,EC_27082056,8.71E-07
EMT-Serie2-5-C3,A09,2,0.704743351,0.783726454,-0.077413437,-0.213700991,0.840609404,EC_27082056,2.61E-07
EMT-Serie2-5-C3,A10,2,1.010447151,0.31210134,-0.089296152,-0.283498492,0.788048332,EC_27082056,7.84E-08
EMT-Serie2-5-C3,A11,2,0.810313178,0.191565959,0.118751917,-0.176217148,0.776385605,EC_27082056,2.35E-08
EMT-Serie2-5-C3,A12,2,0.771827029,0.862450144,0.044783353,-0.030590263,0.499868663,EC_27082056,7.06E-09
EMT-Serie2-5-C3,A13,2,0.728359085,0.111109451,-0.070306668,-0.267557087,0.405227213,EC_27082056,2.12E-09
EMT-Serie2-5-C3,A14,2,1.048460985,0.980968884,-0.05872489,-0.176217148,1.075518781,EC_27082056,6.35E-10
EMT-Serie2-4-C1,E15,2,-0.053290261,-3.209531329,0.339707134,-0.787562604,-2.13867681,X-WE52880180,3.23E-05
EMT-Serie2-4-C1,L15,2,-0.053290261,-3.53572095,0.274426892,-0.809265442,-3.540796087,X-WE52880180,3.23E-05
EMT-Serie2-4-C1,E16,2,-0.053290261,-3.13096964,0.435286734,-0.815108514,-1.985599783,X-WE52880180,9.68E-06
EMT-Serie2-4-C1,L16,2,-0.053290261,-3.232555803,0.45944745,-0.796744574,-1.35587556,X-WE52880180,9.68E-06
EMT-Serie2-4-C1,E17,2,-0.053290261,-2.146888682,0.386065065,-0.803422371,-1.684798261,X-WE52880180,2.90E-06
EMT-Serie2-4-C1,L17,2,0.099880586,-1.480025838,0.56403953,-0.789232053,-1.16812933,X-WE52880180,2.90E-06
EMT-Serie2-4-C1,E18,2,0.017079545,-2.220254073,0.402957513,-0.830550918,-2.083358239,X-WE52880180,8.71E-07
EMT-Serie2-4-C1,L18,2,-0.053290261,-2.502232111,0.455790233,-0.777128548,-0.920445592,X-WE52880180,8.71E-07
EMT-Serie2-4-C1,E19,2,0.070062721,-0.808842317,0.449054317,-0.800083472,-0.450726803,X-WE52880180,2.61E-07
EMT-Serie2-4-C1,L19,2,0.093762046,-0.985631235,0.486288682,-0.773789649,0.039940226,X-WE52880180,2.61E-07
EMT-Serie2-4-C1,E20,2,0.105092122,1.223928802,-0.284,-0.354340568,-0.547806005,X-WE52880180,7.84E-08
EMT-Serie2-4-C1,L20,2,0.003794742,0.523577119,0.343435043,-0.70409015,-0.499769053,X-WE52880180,7.84E-08
EMT-Serie2-4-C1,E21,2,0.098556773,1.414067322,-0.29741196,-0.164858097,-0.284363538,X-WE52880180,2.35E-08
EMT-Serie2-4-C1,L21,2,-0.000118986,0.468197804,0.007203347,-0.696994992,-0.281782367,X-WE52880180,2.35E-08
EMT-Serie2-4-C1,E22,2,0.575802571,1.384640781,-0.296141528,-0.101001669,0.277761174,X-WE52880180,7.06E-09
EMT-Serie2-4-C1,L22,2,0.013756474,-0.629656212,0.405039313,-0.770450751,0.042032333,X-WE52880180,7.06E-09
EMT-Serie2-4-C1,E23,2,0.656207495,2.218201392,-0.190478251,-0.19115192,-0.051650591,X-WE52880180,2.12E-09
EMT-Serie2-4-C1,L23,2,0.030607665,1.614167803,-0.23725312,-0.429465776,-0.52517321,X-WE52880180,2.12E-09
EMT-Serie2-4-C1,E24,2,0.76270038,2.236287949,-0.029590998,-0.18196995,-0.190680614,X-WE52880180,6.35E-10
EMT-Serie2-4-C1,L24,2,0.09142756,1.878576042,-0.018286085,-0.637312187,0.04290178,X-WE52880180,6.35E-10
EMT-Serie2-4-C2,E15,2,-0.050937544,-3.40156432,-0.049819224,-0.883609416,-3.489131452,X-WE52880180,3.23E-05
EMT-Serie2-4-C2,L15,2,-0.050937544,-4.017882268,0.094524889,-0.921098518,-3.488258225,X-WE52880180,3.23E-05
EMT-Serie2-4-C2,E16,2,-0.050937544,-3.358265632,0.18146134,-0.901482127,-3.295587089,X-WE52880180,9.68E-06
EMT-Serie2-4-C2,L16,2,-0.050937544,-3.348885762,0.371553485,-0.884917175,-3.128021207,X-WE52880180,9.68E-06
EMT-Serie2-4-C2,E17,2,-0.050937544,-3.127626742,0.244896865,-0.89537925,-3.140495868,X-WE52880180,2.90E-06
EMT-Serie2-4-C2,L17,2,0.179119697,-1.84089018,0.557988409,-0.866608544,-1.314642133,X-WE52880180,2.90E-06
EMT-Serie2-4-C2,E18,2,-0.030351798,-3.72467057,0.148625266,-0.911944202,-2.818368938,X-WE52880180,8.71E-07
EMT-Serie2-4-C2,L18,2,-0.050937544,-3.179125252,0.271505536,-0.87489102,-2.682707001,X-WE52880180,8.71E-07
EMT-Serie2-4-C2,E19,2,0.065761889,-2.339369733,0.390896853,-0.851351351,-1.844472166,X-WE52880180,2.61E-07
EMT-Serie2-4-C2,L19,2,0.087743319,-1.246735957,0.424861663,-0.888404534,-0.032184625,X-WE52880180,2.61E-07
EMT-Serie2-4-C2,E20,2,0.115224267,1.681916519,-0.263908164,-0.456843941,-1.153220022,X-WE52880180,7.84E-08
EMT-Serie2-4-C2,L20,2,0.082222742,-0.611264921,0.390112099,-0.844376635,-0.516856385,X-WE52880180,7.84E-08
EMT-Serie2-4-C2,E21,2,0.123080043,1.54000817,-0.364539393,-0.163905841,-0.692624357,X-WE52880180,2.35E-08
EMT-Serie2-4-C2,L21,2,0.081434379,-0.102573413,0.187094593,-0.845248474,-0.957087167,X-WE52880180,2.35E-08
EMT-Serie2-4-C2,E22,2,0.345227501,0.663277811,-0.337369778,-0.075850044,-0.138375175,X-WE52880180,7.06E-09
EMT-Serie2-4-C2,L22,2,0.091801978,-1.050621038,0.453261718,-0.89625109,-0.51373772,X-WE52880180,7.06E-09
EMT-Serie2-4-C2,E23,2,0.669981346,2.339566408,-0.229373031,-0.248910201,-0.255917667,X-WE52880180,2.12E-09
EMT-Serie2-4-C2,L23,2,0.004172107,0.915490401,-0.168010328,-0.741935484,-0.220302511,X-WE52880180,2.12E-09
EMT-Serie2-4-C2,E24,2,0.739959159,2.073147854,-0.086546308,-0.251961639,-0.258350226,X-WE52880180,6.35E-10
EMT-Serie2-4-C2,L24,2,0.079604603,1.590387147,-0.019873486,-0.818657367,-0.439762981,X-WE52880180,6.35E-10
EMT-Serie2-4-C3,E15,2,-0.053217048,-3.205233501,0.05177948,-0.7775,-3.323995031,X-WE52880180,3.23E-05
EMT-Serie2-4-C3,L15,2,-0.053217048,-3.977861829,-0.032500087,-0.775,-4.000607871,X-WE52880180,3.23E-05
EMT-Serie2-4-C3,E16,2,-0.053217048,-3.136071015,0.126433849,-0.796666667,-3.233977324,X-WE52880180,9.68E-06
EMT-Serie2-4-C3,L16,2,-0.053217048,-2.89872636,0.451399923,-0.74375,-2.123239157,X-WE52880180,9.68E-06
EMT-Serie2-4-C3,E17,2,-0.030781931,-2.597915863,0.285433025,-0.804583333,-3.386975712,X-WE52880180,2.90E-06
EMT-Serie2-4-C3,L17,2,0.132579894,-1.127641837,0.367810459,-0.784166667,-2.219758438,X-WE52880180,2.90E-06
EMT-Serie2-4-C3,E18,2,-0.053217048,-3.974511772,0.074592027,-0.82125,-2.844940138,X-WE52880180,8.71E-07
EMT-Serie2-4-C3,L18,2,0.020231436,-2.046792744,0.369679247,-0.775416667,-1.670719137,X-WE52880180,8.71E-07
EMT-Serie2-4-C3,E19,2,0.089599058,-0.880463142,0.299345272,-0.775,-1.121071967,X-WE52880180,2.61E-07
EMT-Serie2-4-C3,L19,2,0.230526507,-1.563643381,0.41068094,-0.784583333,-0.821867484,X-WE52880180,2.61E-07
EMT-Serie2-4-C3,E20,2,0.066239603,2.05905056,-0.226508948,-0.535833333,-0.646906467,X-WE52880180,7.84E-08
EMT-Serie2-4-C3,L20,2,0.034778022,-1.190906986,0.328850079,-0.754583333,-0.476808415,X-WE52880180,7.84E-08
EMT-Serie2-4-C3,E21,2,0.085695142,1.033871092,-0.344977325,-0.072083333,-0.205539551,X-WE52880180,2.35E-08
EMT-Serie2-4-C3,L21,2,0.186892674,0.299776148,0.060514504,-0.729166667,-0.031054259,X-WE52880180,2.35E-08
EMT-Serie2-4-C3,E22,2,0.529323793,0.747217291,-0.334993737,-0.14625,0.005761556,X-WE52880180,7.06E-09
EMT-Serie2-4-C3,L22,2,0.185036592,-1.514349672,0.432667104,-0.795833333,-0.653910194,X-WE52880180,7.06E-09
EMT-Serie2-4-C3,E23,2,0.74092967,2.648166731,-0.216602489,-0.245833333,-0.101725824,X-WE52880180,2.12E-09
EMT-Serie2-4-C3,L23,2,0.134855019,1.098402161,-0.197995801,-0.625416667,-0.430689537,X-WE52880180,2.12E-09
EMT-Serie2-4-C3,E24,2,0.74809635,2.521574682,-0.072339044,-0.325,-0.169305177,X-WE52880180,6.35E-10
EMT-Serie2-4-C3,L24,2,0.106533673,1.54031648,-0.162859984,-0.679583333,-0.451727145,X-WE52880180,6.35E-10
EMT-Serie2-2-C1,M05,2,-0.037606754,0.135865047,-0.100853272,-0.005593288,-4.003934319,EC_11261900,3.23E-05
EMT-Serie2-2-C1,M06,2,0.118081205,-0.60701324,0.40837137,0.740711147,-0.421518538,EC_11261900,9.68E-06
EMT-Serie2-2-C1,M07,2,0.514171955,0.006609761,0.797963485,0.657610867,-0.272232999,EC_11261900,2.90E-06
EMT-Serie2-2-C1,M08,2,0.575279163,0.485543683,0.295784516,0.461046744,0.360072129,EC_11261900,8.71E-07
EMT-Serie2-2-C1,M09,2,1.033367826,0.946675858,-0.009771201,0.023571714,0.956367312,EC_11261900,2.61E-07
EMT-Serie2-2-C1,M10,2,1.222007379,0.873583261,-0.060461668,0.032760687,1.174995219,EC_11261900,7.84E-08
EMT-Serie2-2-C1,M11,2,0.967756744,1.031832282,0.006856703,0.065121854,0.92798011,EC_11261900,2.35E-08
EMT-Serie2-2-C1,M12,2,0.966523074,1.100464305,0.082492659,0.089492609,0.946340264,EC_11261900,7.06E-09
EMT-Serie2-2-C1,M13,2,1.04941672,0.68579307,0.065386516,0.037155414,1.179312041,EC_11261900,2.12E-09
EMT-Serie2-2-C1,M14,2,1.152795996,1.103404229,0.070821583,0.116660008,0.907324936,EC_11261900,6.35E-10
EMT-Serie2-2-C2,M05,2,-0.049663068,0.51707737,-0.208620348,-0.171041838,-4.53937425,EC_11261900,3.23E-05
EMT-Serie2-2-C2,M06,2,0.090829974,-0.989119039,0.286207109,0.630434783,-0.521529298,EC_11261900,9.68E-06
EMT-Serie2-2-C2,M07,2,0.422196929,-0.102706998,0.863391467,0.740771124,-0.295524637,EC_11261900,2.90E-06
EMT-Serie2-2-C2,M08,2,0.629352901,0.541697474,0.436188525,0.398277276,0.233632319,EC_11261900,8.71E-07
EMT-Serie2-2-C2,M09,2,0.763189748,0.878930002,0.054247438,0.11730927,0.446735881,EC_11261900,2.61E-07
EMT-Serie2-2-C2,M10,2,1.026171269,0.952878599,0.080001174,0.100082034,0.785342656,EC_11261900,7.84E-08
EMT-Serie2-2-C2,M11,2,1.008046417,0.927386693,0.027843991,0.028712059,1.028980389,EC_11261900,2.35E-08
EMT-Serie2-2-C2,M12,2,1.054503324,1.202942053,0.100439848,0.011484824,0.986063046,EC_11261900,7.06E-09
EMT-Serie2-2-C2,M13,2,1.172793815,1.288577199,0.023040316,-0.020098441,1.110459778,EC_11261900,2.12E-09
EMT-Serie2-2-C2,M14,2,1.077866826,1.058267213,0.023625755,0.072600492,0.805541823,EC_11261900,6.35E-10
EMT-Serie2-2-C3,M05,2,-0.049335847,0.267649063,-0.230330111,-0.186310247,-4.367999625,EC_11261900,3.23E-05
EMT-Serie2-2-C3,M06,2,0.130161285,-1.038260327,0.334535217,0.606318348,-0.348567147,EC_11261900,9.68E-06
EMT-Serie2-2-C3,M07,2,0.415046124,-0.192826044,0.843879663,0.744025921,-0.2145767,EC_11261900,2.90E-06
EMT-Serie2-2-C3,M08,2,0.566697795,0.465614209,0.287592075,0.378290806,0.307922832,EC_11261900,8.71E-07
EMT-Serie2-2-C3,M09,2,0.932229573,0.921181185,0.031465466,0.103685703,0.762361866,EC_11261900,2.61E-07
EMT-Serie2-2-C3,M10,2,1.169248882,0.785728309,0.035274605,0.074119077,1.18299307,EC_11261900,7.84E-08
EMT-Serie2-2-C3,M11,2,1.026781361,1.037486575,-0.001013262,0.076144188,1.04158082,EC_11261900,2.35E-08
EMT-Serie2-2-C3,M12,2,1.091565873,1.044069245,0.087546081,0.074119077,1.059772429,EC_11261900,7.06E-09
EMT-Serie2-2-C3,M13,2,0.962800749,0.956958575,0.004844701,0.037667072,1.01926859,EC_11261900,2.12E-09
EMT-Serie2-2-C3,M14,2,0.985103237,1.066011479,0.007444058,0.102065614,0.955726728,EC_11261900,6.35E-10
EMT-Serie2-1-C1,B15,2,0.435789062,-0.286186183,0.902687826,0.893591294,-0.405050742,EC_11189194,3.23E-05
EMT-Serie2-1-C1,B16,2,0.548033598,-0.378996048,0.70824282,0.472793229,-0.053272808,EC_11189194,9.68E-06
EMT-Serie2-1-C1,B17,2,0.766557475,0.371838947,0.278612681,0.225312374,0.376092458,EC_11189194,2.90E-06
EMT-Serie2-1-C1,B18,2,0.946660358,0.306250535,0.177619292,0.088673922,0.609897994,EC_11189194,8.71E-07
EMT-Serie2-1-C1,B19,2,1.104996502,1.058137686,0.162998262,0.142281338,0.639247606,EC_11189194,2.61E-07
EMT-Serie2-1-C1,B20,2,1.2083555,0.923339491,0.077105945,-0.006852076,0.907490021,EC_11189194,7.84E-08
EMT-Serie2-1-C1,B21,2,1.115508226,1.067129941,0.17457184,0.080209593,0.754845947,EC_11189194,2.35E-08
EMT-Serie2-1-C1,B22,2,0.87621747,0.652531901,0.096861798,0.004030633,0.513866061,EC_11189194,7.06E-09
EMT-Serie2-1-C1,B23,2,1.100272641,1.487576006,0.121846864,-0.020153164,0.29073074,EC_11189194,2.12E-09
EMT-Serie2-1-C1,B24,2,0.796357042,1.012907251,0.178193724,-0.008464329,0.011139809,EC_11189194,6.35E-10
EMT-Serie2-1-C2,B15,2,0.506279123,0.1974293,0.925672642,0.834144363,-0.427756202,EC_11189194,3.23E-05
EMT-Serie2-1-C2,B16,2,0.586387907,-0.062992777,0.736876968,0.51865369,-0.084409923,EC_11189194,9.68E-06
EMT-Serie2-1-C2,B17,2,0.795386206,0.496093197,0.3485981,0.282643958,0.340334469,EC_11189194,2.90E-06
